,emotion,cos_sim,high_dialog_id,high_dialog,os_dialog_id,os_dialog
35859,wishing,0.9417,1507911,"- - Good night ...
- - Good night !",202344,"- Excuse me I should go now
- Good night"
35860,wishing,0.9411,8322794,"- - Hope I Didn 't Cause Too Much Trouble .
- - Dan , You 're Just Doing Your Job .
- - All Right , Then . Good Night .
- - Good Night .",2858882,"- I think cooking was the only thing I didn 't think of .
- It was your idea . The first good break I 've had in months . I think you 've brought me luck .
- Well , that 's fine .
- Oh , I 'm awfully tired . Let 's turn in , huh ? Right .
- Well , good night . Good night ."
35861,wishing,0.9411,8322794,"- - Hope I Didn 't Cause Too Much Trouble .
- - Dan , You 're Just Doing Your Job .
- - All Right , Then . Good Night .
- - Good Night .",5507764,"- Uh , listen , I didn 't- It 's okay . It 's under control .
- Yeah . Good night ."
35862,wishing,0.9406,6325974,"- - COMFORTABLE , DEAR ?
- - YES , THANKS . GOOD NIGHT .
- - GOOD NIGHT .",7872749,"- I 'd like some Vériane , please . I have these new sleeping tablets , The American stuff ? Yes .
- I hear it 's very effective .
- Fine , I will try it . Thank you .
- Good night ,"
35863,wishing,0.9406,8322794,"- - Hope I Didn 't Cause Too Much Trouble .
- - Dan , You 're Just Doing Your Job .
- - All Right , Then . Good Night .
- - Good Night .",6561977,"- You don ´ t have to come in .
- Well then , good night ."
35864,wishing,0.9405,7886488,"- - Good night.Miss ?
- - Good night",5145779,"- You sure you 're okay ?
- Thanks so much for listening . I 'm just glad I can be here for you .
- So ... I guess this is goodnight ?
- Goodnight ."
35865,wishing,0.9404,1507911,"- - Good night ...
- - Good night !",4285305,"- Going to bed , Anjci ?
- In a minute .
- Are you sure about tomorrow ?
- Good night , Dad .
- Good night !"
35866,wishing,0.9402,917134,"- - Did You take a piss today ?
- - Twice . Four drops . You ? Same . More or less .
- - More ? Or less ?
- - Less . Look how beautiful they are . Beautiful If you only knew how moving it is to see them working on the script . They 're so passionate .
- - You see these two ? They are falling in love but they don 't know it yet .
- - And how do you know ? I know because I know Everything there is to know about love . Maybe you 'll have to give me some lessons ... one day . It 's late now .
- - Have you heard the latest ? No .
- - Joyce Owens , Miss Universe , is coming to stay . Apparently , one of her prizes is a free week in our hotel .
- - Yeah , I heard . But It seems more like a punishment than a prize to me .
- - How 's the script coming ?
- - It 's going to be masterpiece . And my testament . And Brenda is going to be an unforgettable leading lady . We came upon a title today : 'Life 's last day . ' What do you think ?
- - that 's good , good . I 'm going to get some sleep .
- - Good night !",1446073,"- Your Highness , are you asleep ?
- It 's late . Go to sleep now .
- Okay , good night ."
35868,wishing,0.94,1507911,"- - Good night ...
- - Good night !",8102117,"- I say no good people turn their hips each day so satisfied I 'm on my way .
- Good night !"
35869,wishing,0.94,2422383,"- - I DIDN 'T EXPECT TO BE SO LATE , MY DEAR . I SHOULD HAVE TELEPHONED YOU , BUT , REALLY , I WAS SO BUSY I FORGOT . IT MADE THINGS RATHER AWKWARD .
- - WELL , I 'M SORRY , DEAR . COMING TO BED ?
- - AFTER I 'VE FOUND A BOOK IN THE LIBRARY .
- - GOOD NIGHT THEN .
- - GOOD NIGHT .",5464780,"- I 'm going to sleep. I have an early day tomorrow .
- Good Night ."
35870,wishing,0.9397,2422383,"- - I DIDN 'T EXPECT TO BE SO LATE , MY DEAR . I SHOULD HAVE TELEPHONED YOU , BUT , REALLY , I WAS SO BUSY I FORGOT . IT MADE THINGS RATHER AWKWARD .
- - WELL , I 'M SORRY , DEAR . COMING TO BED ?
- - AFTER I 'VE FOUND A BOOK IN THE LIBRARY .
- - GOOD NIGHT THEN .
- - GOOD NIGHT .",1476865,"- That is good lip gloss .
- Have a good night , Alicia .
- Huh ... Good night ."
35871,wishing,0.9394,6325974,"- - COMFORTABLE , DEAR ?
- - YES , THANKS . GOOD NIGHT .
- - GOOD NIGHT .",7939987,"- Well , this Chuck sounds like quite a find .
- Congrats , baby . Good night .
- Hmm . Good night ."
35872,wishing,0.9391,4036420,"- - WELL , TONIGHT YOU LOSE TWO MORE MEMBERS . YOU 'RE NOW DOWN TO FIVE .
- - MAYBE THIS IS THE WAKE-UP CALL , THIS TRIBE NEEDS IN ORDER TO GET IT TOGETHER . GRAB YOUR TORCHES , HEADS BACK TO CAMP .
- - GOOD NIGHT .",3333321,"- well , tonight was thefirst tribal council that i sawsome true passion .
- maybe that 's what 's beenmissing . time will tell.grab your torches.head back to camp .
- good night ."
35873,wishing,0.939,1507911,"- - Good night ...
- - Good night !",5456105,"- Here 's the lead .
- Thank you . Goodnight .
- Goodnight ."
35874,wishing,0.9388,7886488,"- - Good night.Miss ?
- - Good night",8637973,"- Mother These tatami mats smell good
- The tatami ? What do they smell like ?
- Like leaves in nature That 's a nice smell , isn 't it ? The tatami are still new , they 're still green
- Make you sleep well ?
- Good night"
35876,wishing,0.938,7886488,"- - Good night.Miss ?
- - Good night",6318183,"- CONNI , HAVEN 'T YOU FORGOTTEN ?
- NOT I. GOOD NIGHT , DARLING .
- GOOD NIGHT ."
35877,wishing,0.9377,6325974,"- - COMFORTABLE , DEAR ?
- - YES , THANKS . GOOD NIGHT .
- - GOOD NIGHT .",1921957,"- This is Katie and Ellen . I hope they 'll be to your likin ' .
- Suit me fine .
- Good night , then .
- Thank you . Good night ."
35878,wishing,0.9377,917134,"- - Did You take a piss today ?
- - Twice . Four drops . You ? Same . More or less .
- - More ? Or less ?
- - Less . Look how beautiful they are . Beautiful If you only knew how moving it is to see them working on the script . They 're so passionate .
- - You see these two ? They are falling in love but they don 't know it yet .
- - And how do you know ? I know because I know Everything there is to know about love . Maybe you 'll have to give me some lessons ... one day . It 's late now .
- - Have you heard the latest ? No .
- - Joyce Owens , Miss Universe , is coming to stay . Apparently , one of her prizes is a free week in our hotel .
- - Yeah , I heard . But It seems more like a punishment than a prize to me .
- - How 's the script coming ?
- - It 's going to be masterpiece . And my testament . And Brenda is going to be an unforgettable leading lady . We came upon a title today : 'Life 's last day . ' What do you think ?
- - that 's good , good . I 'm going to get some sleep .
- - Good night !",2278690,"- We 've arrived .
- What are you doing ? I like your ears .
- Time to sleep .
- Goodnight ."
35879,wishing,0.9376,695424,"- - just point it and it 'll record .
- - Make sure you don 't drop it .
- - I know . Have fun with that . Time for us to get some sleep .
- - Okaaaay .
- - Good night !",4851525,"- It 's late . We should get back to sleep now .
- Okay . Good night ."
35880,wishing,0.9372,8322816,"- - Look , I Really Do Need Your Help On My Dolphin Research . You 're The Breakthrough I 've Been Waiting For , Vicky . Will You Help Me Tomorrow ?
- - Sure . I 'll Help You If I Can .
- - You Can .
- - Well , Uh , Thanks .
- - Good Night .",4021194,"- Thank you for today .
- Thank you , thank you very much You 're welcome
- Ok . Good night !"
35881,wishing,0.9367,917134,"- - Did You take a piss today ?
- - Twice . Four drops . You ? Same . More or less .
- - More ? Or less ?
- - Less . Look how beautiful they are . Beautiful If you only knew how moving it is to see them working on the script . They 're so passionate .
- - You see these two ? They are falling in love but they don 't know it yet .
- - And how do you know ? I know because I know Everything there is to know about love . Maybe you 'll have to give me some lessons ... one day . It 's late now .
- - Have you heard the latest ? No .
- - Joyce Owens , Miss Universe , is coming to stay . Apparently , one of her prizes is a free week in our hotel .
- - Yeah , I heard . But It seems more like a punishment than a prize to me .
- - How 's the script coming ?
- - It 's going to be masterpiece . And my testament . And Brenda is going to be an unforgettable leading lady . We came upon a title today : 'Life 's last day . ' What do you think ?
- - that 's good , good . I 'm going to get some sleep .
- - Good night !",3625480,"- I 'm going to bed Yeah Cover the well and go to bed
- Yeah , good night"
35882,wishing,0.9355,6325974,"- - COMFORTABLE , DEAR ?
- - YES , THANKS . GOOD NIGHT .
- - GOOD NIGHT .",7389829,"- Well , thank you very much for the drink . It was wonderful . You 're welcome .
- Good night . Night ."
35883,wishing,0.9354,6325974,"- - COMFORTABLE , DEAR ?
- - YES , THANKS . GOOD NIGHT .
- - GOOD NIGHT .",1502080,"- Hey , how does it feel ?
- 3 days from now and you 'll get married .
- Super excited .
- Here , drink . Look at those dancers . Look ... they 're all handsome . You know that I 'm conservative . I 'm not used to this .
- Yes . Go on , look . It 's my first time in a gay bar .
- I don 't like such things . Look at that one , he 's cute . You are my first love . You 're going to be blind anyway .
- So you won 't see me anymore .
- Sisters I 'll go ahead .
- Hey wait a second . This is your party .
- I suddenly got dizzy . I think I 'm going to have my monthly period ... my mestruation is regular .
- Okay , okay we 'll see you at the wedding .
- Thank you , sorry .
- Good night , good night ."
35884,wishing,0.9354,8322794,"- - Hope I Didn 't Cause Too Much Trouble .
- - Dan , You 're Just Doing Your Job .
- - All Right , Then . Good Night .
- - Good Night .",3507179,"- Thank you for today .
- Then , good night ."
35885,wishing,0.9352,6325974,"- - COMFORTABLE , DEAR ?
- - YES , THANKS . GOOD NIGHT .
- - GOOD NIGHT .",255842,"- Hey , do you want a blanket ? Yes , thank you .
- All right . Good night ."
35886,wishing,0.9351,8322794,"- - Hope I Didn 't Cause Too Much Trouble .
- - Dan , You 're Just Doing Your Job .
- - All Right , Then . Good Night .
- - Good Night .",1670052,"- That looks nice .
- Don 't stay up too long . No .
- Good night . Night ."
35887,wishing,0.9351,4036420,"- - WELL , TONIGHT YOU LOSE TWO MORE MEMBERS . YOU 'RE NOW DOWN TO FIVE .
- - MAYBE THIS IS THE WAKE-UP CALL , THIS TRIBE NEEDS IN ORDER TO GET IT TOGETHER . GRAB YOUR TORCHES , HEADS BACK TO CAMP .
- - GOOD NIGHT .",3772529,"- WELL , I CAN TELL BY THE LOOKS ON YOUR FACES , YOU 'RE A LITTLE SURPRISED TO SEE THAT THE JURY STARTED WITH TONIGHT 'S VOTE . THIS GAME IS FULL OF SURPRISES . GRAB YOUR TORCHES . HEAD BACK TO CAMP .
- GOOD NIGHT ."
35888,wishing,0.935,917134,"- - Did You take a piss today ?
- - Twice . Four drops . You ? Same . More or less .
- - More ? Or less ?
- - Less . Look how beautiful they are . Beautiful If you only knew how moving it is to see them working on the script . They 're so passionate .
- - You see these two ? They are falling in love but they don 't know it yet .
- - And how do you know ? I know because I know Everything there is to know about love . Maybe you 'll have to give me some lessons ... one day . It 's late now .
- - Have you heard the latest ? No .
- - Joyce Owens , Miss Universe , is coming to stay . Apparently , one of her prizes is a free week in our hotel .
- - Yeah , I heard . But It seems more like a punishment than a prize to me .
- - How 's the script coming ?
- - It 's going to be masterpiece . And my testament . And Brenda is going to be an unforgettable leading lady . We came upon a title today : 'Life 's last day . ' What do you think ?
- - that 's good , good . I 'm going to get some sleep .
- - Good night !",2770312,"- There you can settle down here I hope you 'll forgive me if I don 't have a pair of pajamas your size I always sleep naked , and I like the women I sleep with to sleep naked too
- Well , good night"
35889,wishing,0.9348,8322794,"- - Hope I Didn 't Cause Too Much Trouble .
- - Dan , You 're Just Doing Your Job .
- - All Right , Then . Good Night .
- - Good Night .",2926392,"- Well then , good night .
- Yes , good night ."
35890,wishing,0.9347,1507911,"- - Good night ...
- - Good night !",7600817,"- Will , did you see her ? Is she still here ?
- Yes , she 's still here but she 's about to leave . It will be very easy for us to get rid of her .
- Believe me Will , a woman knows better how to cope with another woman . I 'm perfectly capable of taking care of this myself Edna .
- Thank you and goodnight .
- Goodnight ."
35891,wishing,0.9347,4346451,"- - WELL , IF THERE IS ONE TRUTH IN THIS GAME , IT IS YOU HAVE TO WANT TO WIN IN ORDER TO MAKE IT TO THE END .
- - OBVIOUSLY , YOU DIDN 'T FEEL LISI HAD THAT DESIRE .
- - GOOD NEWS IS THE FOUR OF YOU REMAINING ALL SAY THAT YOU DO . GRAB YOUR TORCHES . HEAD BACK TO CAMP .
- - GOOD NIGHT .",3789045,"- INTERESTING TRIBAL COUNCIL . YOU VOTE OUT SOMEBODY WHO THOUGHT HE COULD TRUST YOU , WHICH NOW MEANS TRUST SHOULD BE AN ISSUE FOR EVERY SINGLE PERSON LEFT IN THIS GAME . GRAB YOUR TORCHES . HEAD BACK TO CAMP .
- GOOD NIGHT ."
35892,wishing,0.9346,6325974,"- - COMFORTABLE , DEAR ?
- - YES , THANKS . GOOD NIGHT .
- - GOOD NIGHT .",677084,"- Don 't lookay now , but I think you 've got some admirers .
- Boys , wanna finish up ? We 're closing .
- No ! Come on , sweetie !
- One more drink , and one for you too , huh ? What do you say ?
- Why not ? I mean , you lose this guy , we 'll have the place to ourselves . That is very sweet . So flattering .
- Unfortunately , I 'm already spokayen for . Isn 't that right , Aidan ?
- Yes . What ? I do speak for her .
- Told you , dumb-ass ! Shut up !
- Boys , look at me . Now , this bar is closing , and you 're both very tired . You just can 't wait to get out of here and go home , can you ? You 're gonna leave this place right now . You 're gonna walk home without stopping and get into bed . Once there , you are going to think about all the stupid things you ever said to a girl in your whole life , and it 's probably gonna make you cry till you fall asleep .
- Okay ? What do you say ?
- Soft hair . You 're pretty .
- Thank you ! And ?
- Good night ? Good night ."
35893,wishing,0.9344,2422383,"- - I DIDN 'T EXPECT TO BE SO LATE , MY DEAR . I SHOULD HAVE TELEPHONED YOU , BUT , REALLY , I WAS SO BUSY I FORGOT . IT MADE THINGS RATHER AWKWARD .
- - WELL , I 'M SORRY , DEAR . COMING TO BED ?
- - AFTER I 'VE FOUND A BOOK IN THE LIBRARY .
- - GOOD NIGHT THEN .
- - GOOD NIGHT .",5353038,"- sleep well . You , too .
- Good night . Night ."
35894,wishing,0.9344,1507911,"- - Good night ...
- - Good night !",5704370,"- I shall retire , Arthur .
- Good night , then ."
35895,wishing,0.9343,2651351,"- - Good Night , Guy .
- - Good Night .",7717314,"- YOU HAVE EVERYTHING YOU NEED ?
- I DON 'T KNOW . I GUESS .
- YOU 'RE GONNA HAVE TO DO BETTER THAN THAT . DO YOU OR DON 'T YOU ?
- GOOD NIGHT , WILLARD .
- GOOD NIGHT ."
35896,wishing,0.9338,1507911,"- - Good night ...
- - Good night !",6620394,"- Good night , Pinky .
- Oh , good night ."
35897,wishing,0.9338,6325974,"- - COMFORTABLE , DEAR ?
- - YES , THANKS . GOOD NIGHT .
- - GOOD NIGHT .",7279742,"- I think that it is to better leave it to sleep here this evening . You want well ?
- Of agreement .
- Thank you . Afflicted for all that .
- that does not do anything .
- Good ... Good night ."
35898,wishing,0.9338,1626460,"- - That was not smart , right ? And now ? You will go back .
- - Is at out of the question . You know , that is bullshit . Man , we shouldn 't run away .
- - Come on , it is not that dramatic . It could be much worse .
- - In Moscow , we would be frozen to death by now . Or robbed . Or both .
- - Or that . Yes .
- - This is shit , so unfair ! Just as we getting to start here .
- - I will never go back . What are you going to do ?
- - Do you live in here ? May be they would forget about me .
- - Sleeping with a German .
- - Maybe she marries you . And if not ?
- - Then you go back with great memories of German sex .
- - Great . Let 's face it now .
- - That is what the immigration officer told us .
- - It 's actually quite comfortable here .
- - Man , Mischa . I think it is comfortable .
- - Hello ? That ... Good night !
- - Good night !",2645605,"- I 'll be right up , Sarah .
- All right , Matt . Good night , Henry .
- good night ."
35899,wishing,0.9327,4036420,"- - WELL , TONIGHT YOU LOSE TWO MORE MEMBERS . YOU 'RE NOW DOWN TO FIVE .
- - MAYBE THIS IS THE WAKE-UP CALL , THIS TRIBE NEEDS IN ORDER TO GET IT TOGETHER . GRAB YOUR TORCHES , HEADS BACK TO CAMP .
- - GOOD NIGHT .",4089297,"- WELL , BASED ON WHAT I HEARD TONIGHT , IT SOUNDS LIKE THERE 'S ONE VERY STRONG GROUP OF SIX AND ALEX WHICH MEANS , ALEX IS EITHER ODD MAN OUT , OR SUDDENLY VERY VALUABLE . GRAB YOUR TORCHES . HEAD BACK TO CAMP .
- GOOD NIGHT ."
35900,wishing,0.9324,6325974,"- - COMFORTABLE , DEAR ?
- - YES , THANKS . GOOD NIGHT .
- - GOOD NIGHT .",8172484,"- What are you doing out here ?
- Quincy . Oh , fuck . My boyfriend kicked me out . Whatever .
- You okay ? Yeah , thank you . Good night .
- Okay , good night ."
35901,wishing,0.9324,6325974,"- - COMFORTABLE , DEAR ?
- - YES , THANKS . GOOD NIGHT .
- - GOOD NIGHT .",8258842,"- lt 's not much . lt all helps .
- You sure ? Yeah .
- What about your dinner money ?
- No , it 's all right . I still got a fiver . I 'll give it back to you .
- Thanks , luv .
- Good night . Night ."
35902,wishing,0.932,7886488,"- - Good night.Miss ?
- - Good night",220070,"- Goodnight darling .
- Goodnight ."
35903,wishing,0.9319,1507911,"- - Good night ...
- - Good night !",3425895,"- Well , I 'm glad you didn 't let that man fondle you all night .
- Mother ! You 're supposed to be in Cape Town .
- So where next , then ? Mexico City ? Kabul ? Or have your gap years come to an end ?
- Not to an end as such . And I should apologise for descending on you like this . It 's just that things happened rather quicker than I 'd imagined , and I really couldn 't face going home .
- What things , Mother ? Would you mind very much if we left this till tomorrow ? It 's been a long journey , and I really am exhausted .
- Well , the spare room 's still in the same place . Katherine ... that man you were with just now ... I 'm assuming that means that Daniel isn 't following you back home .
- That man is Richard , Trudi 's husband .
- But yes , your assumption regarding Dan is correct , I 'm afraid . Then I 'm sad it didn 't go better for you both .
- Good night , Mum .
- Good night ."
35904,wishing,0.9316,917134,"- - Did You take a piss today ?
- - Twice . Four drops . You ? Same . More or less .
- - More ? Or less ?
- - Less . Look how beautiful they are . Beautiful If you only knew how moving it is to see them working on the script . They 're so passionate .
- - You see these two ? They are falling in love but they don 't know it yet .
- - And how do you know ? I know because I know Everything there is to know about love . Maybe you 'll have to give me some lessons ... one day . It 's late now .
- - Have you heard the latest ? No .
- - Joyce Owens , Miss Universe , is coming to stay . Apparently , one of her prizes is a free week in our hotel .
- - Yeah , I heard . But It seems more like a punishment than a prize to me .
- - How 's the script coming ?
- - It 's going to be masterpiece . And my testament . And Brenda is going to be an unforgettable leading lady . We came upon a title today : 'Life 's last day . ' What do you think ?
- - that 's good , good . I 'm going to get some sleep .
- - Good night !",7745802,"- How do you dare go to Salem again , when I forbade you ?
- No ! Don 't hurt me ! I am sick , pray , hurt me not ! Get in the house ! Go on !
- I made a gift for you today , Goody Proctor . Thank you. lt is a fair poppet . we must all love each other now .
- Go on in .
- what ails you , child ?
- oh , Mr. Jacobs will hang !
- Hang ? Aye . And Goody osborne too .
- The deputy governor will permit it ? He must .
- But not Sarah Good . She will only sit in jail some time , for Sarah Good confessed , you see .
- I am amazed you do not see the weighty work we do .
- The devil is loose in Salem , Mr. Proctor . we must discover where he 's hiding .
- So I 'll be gone every day for some time . l am an official of the court now . l 'll thrash the devil out of you ! I saved her life tonight !
- I am accused ?
- You were somewhat mentioned . But I told the court I never seen no sign you ever sent your spirit out to hurt no one ... ... and they dismissed it . who accused me ?
- I am bound by law. I cannot tell .
- Go to bed , Mary .
- I 'll not be ordered to bed no more , Mr. Proctor . I am 1 8 and a woman , however single .
- Do you wish to sit up ? Then sit up .
- I wish to go to bed .
- Good night , then ."
35905,wishing,0.9316,1507911,"- - Good night ...
- - Good night !",120036,"- They were as good as new ! Quiet . I want to sleep .
- Good night . Night ..."
35906,wishing,0.9313,306919,"- - Well , apparently ... having absolutely no experience is absolutely fine for this job . You 've got it .
- - Does that mean I should start tomorrow ?
- - Yea , I suppose it does .
- - Good morning ... right .",4457341,"- Good morning . Did you write the report ?
- No , I 'm not a machine .
- Listen . Yesterday I was on holidays when my wife was attacked . And I have a small criminal case on . We all have our crosses . In triplicate ?
- I didn 't say that . I just want it today .
- You 'll have it .
- Good morning . Hi ."
35907,wishing,0.9313,6325974,"- - COMFORTABLE , DEAR ?
- - YES , THANKS . GOOD NIGHT .
- - GOOD NIGHT .",3113589,"- It must be very beautiful .
- I can see it quite clearly .
- The stone in the centre is an emerald , isn 't it ? And the setting is platinum .
- That 's right . It comes from India . My husband bought it for me in Delhi . Reminds me of him and ... those days . What colour and sunshine and vividness .
- Oh , it 's eight o 'clock . I must rush . Everything 's late this evening .
- Of course . Now you take good care of it and don 't give away any more secrets . I thought one person ought to know where it is , because , just in case ... That 's enough of that .
- Have you got the list for the cleaners ?
- It 's on the sideboard .
- Sorry , I couldn 't stay for tea . On the right hand side .
- Well , I 'll collect it in the morning .
- Oh , that reminds me . I should be late tomorrow night as well . I 'm going to a concert with Sophie . I shall look forward to hearing all about it when you come up .
- Well , good night , dear .
- Sleep well . Good night , Jane .
- I 'm very grateful , you know .
- It 's all right . Good night ."
35908,wishing,0.9312,917134,"- - Did You take a piss today ?
- - Twice . Four drops . You ? Same . More or less .
- - More ? Or less ?
- - Less . Look how beautiful they are . Beautiful If you only knew how moving it is to see them working on the script . They 're so passionate .
- - You see these two ? They are falling in love but they don 't know it yet .
- - And how do you know ? I know because I know Everything there is to know about love . Maybe you 'll have to give me some lessons ... one day . It 's late now .
- - Have you heard the latest ? No .
- - Joyce Owens , Miss Universe , is coming to stay . Apparently , one of her prizes is a free week in our hotel .
- - Yeah , I heard . But It seems more like a punishment than a prize to me .
- - How 's the script coming ?
- - It 's going to be masterpiece . And my testament . And Brenda is going to be an unforgettable leading lady . We came upon a title today : 'Life 's last day . ' What do you think ?
- - that 's good , good . I 'm going to get some sleep .
- - Good night !",7604502,"- Goodnight ! Goodnight .
- That was the last car . Now go to sleep . And in the morning , remember , early .
- Goodnight !"
35909,wishing,0.9312,8322794,"- - Hope I Didn 't Cause Too Much Trouble .
- - Dan , You 're Just Doing Your Job .
- - All Right , Then . Good Night .
- - Good Night .",2950840,"- FEEL ANY BETTER , NANCY ?
- I 'M JUST SLEEPY , THAT 'S ALL . I THINK I 'LL SACK IN .
- DO THAT . YOU CUT OUT NOW . WE 'LL CLEAN UP .
- GOOD NIGHT ."
35910,wishing,0.9311,2422383,"- - I DIDN 'T EXPECT TO BE SO LATE , MY DEAR . I SHOULD HAVE TELEPHONED YOU , BUT , REALLY , I WAS SO BUSY I FORGOT . IT MADE THINGS RATHER AWKWARD .
- - WELL , I 'M SORRY , DEAR . COMING TO BED ?
- - AFTER I 'VE FOUND A BOOK IN THE LIBRARY .
- - GOOD NIGHT THEN .
- - GOOD NIGHT .",6191363,"- Whoa , someone 's high . Good night .
- Night . Good night ."
35911,wishing,0.9311,7886488,"- - Good night.Miss ?
- - Good night",8339769,"- My love . You 're my love , you know ? We can 't see each other anymore Why ? Did he tell you everything ? Who ?
- Your mate there Julien ? Tell me what ?
- The fooling around is over . You 're all that matters Bye
- Good night"
35912,wishing,0.931,8651515,"- - WELL , I ' ' LL TELL HIM WHAT YOU SAID .
- - GOOD MORNING .",3849096,"- All right , give me three carbons of that .
- Hi . It 's gonna be an insert in the paper .
- That 's what they said .
- Good morning . Hi ."
35913,wishing,0.9309,2422383,"- - I DIDN 'T EXPECT TO BE SO LATE , MY DEAR . I SHOULD HAVE TELEPHONED YOU , BUT , REALLY , I WAS SO BUSY I FORGOT . IT MADE THINGS RATHER AWKWARD .
- - WELL , I 'M SORRY , DEAR . COMING TO BED ?
- - AFTER I 'VE FOUND A BOOK IN THE LIBRARY .
- - GOOD NIGHT THEN .
- - GOOD NIGHT .",2298980,"- IF IT 'S ALL RIGHT , I THINK I 'LL GO TO BED NOW .
- YOU MAY BE EXCUSED , VERA .
- GOOD NIGHT ."
35914,wishing,0.9302,1507911,"- - Good night ...
- - Good night !",6426726,"- That must have been a good spirit !
- Goodnight !"
35915,wishing,0.9301,7373625,"- - Good night , folks .
- - Good night is right .",6134999,"- Oh , night . I hope you like it here .
- Okay . Good night ."
35916,wishing,0.93,2651351,"- - Good Night , Guy .
- - Good Night .",3156231,"- Good evening , Gregor . Have you got my money ? Tomorrow night . Just a minute , Gregor . Tomorrow night will be your last chance . I 'll be waiting for you .
- Good night ."
35917,wishing,0.93,6325974,"- - COMFORTABLE , DEAR ?
- - YES , THANKS . GOOD NIGHT .
- - GOOD NIGHT .",8192394,"- By the way , are these your poems ?
- Yes . Do you mind if I look at them ?
- I 'd be honoured .
- Good night , then ."
35918,wishing,0.9299,1754308,"- - SHE WON 'T SEE HIM . I 'LL PUT HIM IN THE ATTIC . I 'LL KEEP THE DOOR LOCKED . BESIDES , I DON 'T THINK AUNT DOROTHY WILL BE STAYING WITH US FOR VERY LONG .
- - WHAT DO YOU MEAN ?
- - DO YOU WANT HER HERE ?
- - PEOPLE DON 'T STAY IN A PLACE THEY 'RE NOT WANTED . IT MIGHT TAKE HER A LITTLE WHILE TO FEEL THE VIBRATIONS , BUT I THINK SHE WILL .
- - DON 'T WORRY ABOUT ANYTHING . HAVEN 'T I ALWAYS TAKEN CARE OF YOU ?
- - YES . AND I ALWAYS WILL .
- - GOOD NIGHT .",4078030,"- I am also .
- Good night so ."
35919,wishing,0.9299,7886488,"- - Good night.Miss ?
- - Good night",5854449,"- Good night ?
- Yes , good night ."
35920,wishing,0.9298,1507911,"- - Good night ...
- - Good night !",7388955,"- Bonsoir , mademoiselle . You 'd better get some rest now .
- Yes , thank you . Goodnight .
- Goodnight ."
35921,wishing,0.9298,695424,"- - just point it and it 'll record .
- - Make sure you don 't drop it .
- - I know . Have fun with that . Time for us to get some sleep .
- - Okaaaay .
- - Good night !",4488206,"- Why don 't you get off ?
- You 're tired , take a good rest .
- Okay , Good night !"
35922,wishing,0.9298,917134,"- - Did You take a piss today ?
- - Twice . Four drops . You ? Same . More or less .
- - More ? Or less ?
- - Less . Look how beautiful they are . Beautiful If you only knew how moving it is to see them working on the script . They 're so passionate .
- - You see these two ? They are falling in love but they don 't know it yet .
- - And how do you know ? I know because I know Everything there is to know about love . Maybe you 'll have to give me some lessons ... one day . It 's late now .
- - Have you heard the latest ? No .
- - Joyce Owens , Miss Universe , is coming to stay . Apparently , one of her prizes is a free week in our hotel .
- - Yeah , I heard . But It seems more like a punishment than a prize to me .
- - How 's the script coming ?
- - It 's going to be masterpiece . And my testament . And Brenda is going to be an unforgettable leading lady . We came upon a title today : 'Life 's last day . ' What do you think ?
- - that 's good , good . I 'm going to get some sleep .
- - Good night !",6161468,"- Yo , let 's continue . Come on .
- I 'm tired . I want to go to sleep .
- OK . Goodnight ."
35923,wishing,0.9294,695424,"- - just point it and it 'll record .
- - Make sure you don 't drop it .
- - I know . Have fun with that . Time for us to get some sleep .
- - Okaaaay .
- - Good night !",5734682,"- Everything is legal .
- There are no liabilities . And sorry to disturb you so late once again .
- It 's okay . It had to be done . Goodnight , Parag . And make sure you send all of this tomorrow . Oh , sure .
- Okay . Alright .
- Well , goodnight ."
35924,wishing,0.9294,4713351,"- - MS. SUKARTO . AGENT MORGAN .
- - DID YOU FIND THEM ?
- - WE DID . THEY 'RE AT THE CORONER 'S OFFICE RIGHT NOW . THEY NEED TO BE PROCESSED FOR EVIDENCE FIRST , BUT THEY CAN BE SENT TO THE FUNERAL HOME OF YOUR CHOICE TOMORROW . YOU HAVE NO IDEA WHAT THIS MEANS TO US .
- - I REALLY HOPE YOUR SISTER CAN REST IN PEACE NOW .
- - GOOD NIGHT .",4992498,"- I 'll leave these on your desk , shall I ?
- Thank you . She looks nice , your wife . Don 't know what I was expecting .
- Good night , then ."
35925,wishing,0.9293,6325974,"- - COMFORTABLE , DEAR ?
- - YES , THANKS . GOOD NIGHT .
- - GOOD NIGHT .",3646604,"- Thank you very much , every one !
- I hope you enjoyed the new material I hope you can hear it over you
- Good night !"
